 RespId,Q9_1,Q9_2,Q9_3,Q9_4
474053,Very bad,Fairly good,Fairly bad,Fairly bad
474054,Fairly bad,Fairly bad,Very bad,Fairly bad
474055,Very good,Very bad,Very good,Very good
474056,Very good,Fairly good,Fairly good,Fairly bad
474057,Fairly good,Fairly good,Fairly bad,Fairly bad
474058,Very good,Very bad,Very bad,Very bad
474059,Fairly good,Very bad,Very bad,Very bad
474061,Very good,Fairly good,Fairly bad,Fairly bad
474062,Very good,Fairly bad,Very bad,Very good
474065,Fairly good,Fairly good,Fairly good,Fairly bad
474066,Fairly good,Very bad,Very bad,Very bad
474067,Very good,Fairly bad,Fairly bad,Very bad
474068,Very good,Very bad,Very good,Very bad
474071,Very good,Fairly bad,Very bad,Very bad
474072,Very good,Very bad,Very good,Fairly bad
474074,Fairly good,Fairly bad,Fairly bad,Fairly bad
474075,Very good,Fairly good,Fairly bad,Fairly bad
484367,Very good,Fairly bad,Fairly bad,Fairly bad
474076,Fairly good,Very bad,Very bad,Very bad
474077,Very good,Very good,Very good,Very good
474078,Very good,Fairly good,Very bad,Very bad
484371,Very good,Fairly bad,Fairly bad,Very bad
474079,Very good,Fairly good,Very bad,Fairly bad
474080,Fairly good,Fairly good,Fairly good,Fairly good
474082,Very good,Very bad,Very bad,Very bad
474083,Fairly good,Fairly good,Very bad,Fairly bad
474084,Fairly good,Fairly good,Very good,Fairly good
474085,Very good,Fairly bad,Fairly bad,Very bad
474086,Very good,Very bad,Very bad,Very bad
474087,Very good,Very bad,Fairly bad,Very bad
474088,Fairly good,Very bad,Very good,Very bad
474089,Very good,Very good,Fairly bad,Fairly bad
474090,Very good,Fairly good,Very bad,Very bad
474091,Fairly good,Very bad,Fairly bad,Very bad
474092,Very good,Very bad,Very bad,Very bad
474093,Very good,Very bad,Very bad,Very bad
474094,Fairly good,Fairly good,Very bad,Very bad
474095,Very good,Very good,Very bad,Fairly bad
474097,Very good,Fairly bad,Very bad,Very bad
474098,Very bad,Very bad,Very bad,Very bad
474099,Very good,Very bad,Fairly bad,Fairly bad
474100,Fairly good,Fairly good,Very bad,Very bad
474103,Very good,Fairly bad,Very bad,Very bad
474105,Very good,Fairly bad,Very bad,Very bad
474107,Very good,Very bad,Very bad,Fairly bad
474110,Very good,Very good,Very bad,Fairly bad
474112,Very good,Fairly bad,Fairly bad,Very good
474113,Very good,Very good,Very bad,Fairly good
474114,Fairly bad,Fairly good,Fairly bad,Fairly bad
474115,Very good,Fairly good,Very bad,Fairly bad
474116,Very good,Fairly good,Fairly bad,Fairly bad
474118,Very good,Very good,Very good,Very good
474120,Fairly good,Fairly good,Fairly good,Fairly bad
474121,Fairly bad,Fairly bad,Fairly bad,Very bad
474122,Very good,Fairly bad,Fairly bad,Very bad
474123,Fairly good,Fairly good,Fairly good,Fairly bad
474125,Fairly good,Fairly good,Fairly good,Fairly bad
474127,Very good,Fairly bad,Very bad,Very bad
474128,Very good,Fairly bad,Fairly bad,Very bad
474130,Fairly good,Fairly bad,Very bad,Very bad
474131,Fairly good,Fairly bad,Very bad,Very bad
474132,Fairly good,Very good,Very bad,Very bad
474133,Very good,Fairly good,Very bad,Very bad
474134,Very good,Fairly bad,Very bad,Very bad
474135,Fairly good,Very good,Very bad,Fairly good
474136,Fairly good,Fairly bad,Fairly bad,Fairly bad
474139,Very good,Very bad,Very bad,Very bad
474140,Fairly good,Very good,Very good,Very good
474141,Very good,Fairly bad,Fairly good,Very bad
474142,Fairly good,Fairly good,Fairly bad,Very bad
474143,Very good,Very bad,Very bad,Very bad
474144,Very good,Fairly good,Fairly bad,Very bad
474145,Fairly good,Very good,Fairly bad,Very bad
474146,Very good,Very good,Very bad,Very bad
474147,Fairly good,Fairly good,Very bad,Very bad
474148,Very good,Fairly good,Very bad,Very bad
474150,Very good,Very good,Very good,Very good
474151,Very good,Very bad,Fairly bad,Very bad
474153,Fairly good,Fairly good,Fairly bad,Very bad
474155,Very good,Fairly bad,Very bad,Very bad
474156,Fairly bad,Fairly bad,Fairly bad,Very bad
474157,Fairly good,Fairly bad,Fairly good,Fairly bad
474158,Fairly good,Very good,Very bad,Very bad
474159,Fairly good,Fairly bad,Fairly bad,Fairly bad
474160,Very good,Fairly good,Fairly good,Very bad
474162,Fairly good,Fairly good,Very bad,Very bad
474164,Very good,Very bad,Very bad,Very bad
474165,Fairly good,Fairly bad,Fairly good,Fairly bad
474167,Very good,Fairly good,Fairly good,Fairly good
474168,Fairly good,Fairly good,Fairly bad,Very bad
484465,Very bad,Fairly bad,Fairly good,Fairly bad
474170,Very good,Fairly bad,Very bad,Very bad
474172,Fairly good,Very bad,Fairly bad,Fairly good
474173,Very good,Fairly good,Very bad,Fairly good
474174,Fairly good,Fairly good,Very bad,Very bad
474175,Very good,Fairly bad,Very bad,Very bad
474176,Fairly good,Fairly bad,Very bad,Very bad
474179,Fairly good,Fairly good,Fairly good,Fairly good
474180,Very good,Fairly good,Fairly bad,Very bad
474182,Very good,Fairly good,Very bad,Very bad
474183,Very good,Very good,Very bad,Fairly bad
474184,Fairly good,Fairly good,Very bad,Very bad
474185,Fairly good,Fairly good,Fairly good,Very bad
474186,Very good,Very bad,Very bad,Very bad
474188,Fairly good,Fairly bad,Fairly bad,Very bad
474190,Very good,Fairly good,Very bad,Very bad
484488,Very good,Very good,Fairly good,Very good
474191,Fairly bad,Very bad,Fairly bad,Very bad
474192,Very good,Fairly good,Very bad,Very bad
474193,Very good,Very bad,Fairly bad,Very bad
474194,Very good,Very bad,Very bad,Very bad
474195,Fairly good,Fairly good,Fairly good,Very bad
474196,Fairly good,Fairly good,Fairly good,Fairly good
474197,Fairly good,Fairly bad,Very bad,Very bad
484496,Very good,Very bad,Fairly bad,Very bad
474198,Very good,Fairly bad,Very bad,Very bad
474200,Very good,Very bad,Very good,Very bad
474201,Very bad,Fairly bad,Fairly good,Very bad
474204,Very good,Fairly bad,Very bad,Very bad
474207,Fairly good,Fairly good,Very bad,Very bad
474208,Fairly good,Fairly bad,Fairly bad,Fairly bad
474209,Very good,Very good,Very bad,Very bad
474210,Fairly good,Fairly good,Very bad,Very bad
474212,Very good,Fairly good,Very bad,Very bad
474214,Very good,Very bad,Very bad,Very bad
474215,Very bad,Very bad,Fairly good,Very bad
474216,Very good,Very good,Very bad,Very bad
474217,Very good,Very bad,Very bad,Very bad
474219,Fairly good,Very bad,Very bad,Fairly bad
474221,Fairly bad,Fairly bad,Very good,Fairly bad
474222,Very good,Fairly bad,Very bad,Fairly bad
474224,Very bad,Very bad,Very bad,Very bad
474225,Very good,Very bad,Very bad,Very bad
474226,Fairly good,Fairly bad,Fairly bad,Fairly bad
474227,Fairly bad,Very bad,Fairly bad,Fairly good
474228,Fairly good,Fairly good,Fairly good,Fairly good
474230,Very good,Very good,Very bad,Very bad
474231,Very bad,Very bad,Very bad,Very bad
474232,Very good,Fairly good,Fairly bad,Very bad
484532,Fairly good,Very good,Fairly bad,Very bad
474233,Very good,Fairly bad,Fairly bad,Fairly bad
474236,Very good,Fairly bad,Very bad,Very bad
474238,Very good,Fairly bad,Fairly bad,Fairly bad
474240,Fairly good,Fairly good,Fairly bad,Fairly bad
474241,Very good,Fairly good,Very bad,Very bad
484542,Very good,Fairly bad,Very bad,Very bad
484543,Fairly bad,Fairly bad,Fairly bad,Very bad
474242,Fairly good,Fairly bad,Fairly bad,Very bad
474243,Very good,Fairly good,Fairly good,Fairly good
474244,Fairly good,,Very bad,Very bad
474245,Very good,Fairly good,Very bad,Very bad
474246,Fairly bad,Fairly bad,Fairly bad,Fairly bad
474247,Fairly good,Fairly good,Fairly good,Fairly bad
474249,Very good,Fairly good,Very bad,Very bad
474250,Very good,Very good,Very bad,Very bad
474252,Very good,Very bad,Very bad,Very bad
474254,Very good,Fairly bad,Fairly bad,Fairly bad
474255,Fairly good,Fairly good,Fairly bad,Very bad
484562,Very bad,Very bad,Very bad,Very bad
474260,Fairly good,Very bad,Very bad,Fairly bad
474261,Very bad,Very bad,Very bad,Fairly bad
474262,Very good,Fairly good,Very bad,Very bad
474264,Very good,Very good,Very bad,Very bad
474266,Very good,Very good,Very good,Very good
474267,Very good,Fairly bad,Very bad,Very bad
474268,Very good,Very bad,Very bad,Fairly good
474270,Fairly good,Fairly bad,Fairly good,Fairly bad
484575,Fairly good,Fairly good,Fairly good,Fairly good
474272,Fairly bad,Fairly bad,Fairly bad,Fairly bad
474273,Very good,Very bad,Very bad,Very bad
484579,Fairly good,Fairly bad,Fairly bad,Fairly bad
474275,Very good,Fairly good,Fairly bad,Very bad
474276,Fairly good,Very bad,Very good,Fairly good
474278,Fairly good,Fairly bad,Fairly good,Fairly good
484585,Very good,Very good,Fairly bad,Very bad
474279,Fairly good,Very good,Very bad,Very bad
474280,Fairly good,Very good,Very good,Very bad
474281,Fairly bad,Very bad,Fairly bad,Very bad
474282,Fairly bad,Fairly good,Fairly bad,Fairly bad
474286,Fairly good,Very bad,Very bad,Very bad
474287,Fairly good,Fairly bad,Fairly good,Very bad
474289,Very good,Fairly good,Very good,Very bad
474290,Fairly good,Very bad,Very bad,Very bad
474292,Very good,Fairly bad,Fairly bad,Fairly good
474293,Very good,Very good,Very bad,Very bad
474295,Fairly good,Very bad,Very bad,Very bad
484603,Fairly bad,Fairly bad,Very bad,Very bad
474298,Fairly good,Fairly bad,Fairly bad,Very bad
474299,Fairly good,Fairly bad,Fairly good,Fairly bad
474300,Very good,Fairly good,Fairly good,Very bad
474301,Fairly good,Fairly good,Very bad,Very bad
474302,Fairly good,Fairly bad,Very bad,Very bad
474303,Fairly good,Fairly bad,Fairly bad,Very bad
474304,Fairly good,Fairly good,Very bad,Very bad
474305,Very good,Fairly good,Very bad,Very bad
474306,Very good,Very bad,Very bad,Very bad
474307,Fairly good,Very good,Very bad,Fairly bad
474310,Fairly bad,Fairly bad,Fairly bad,Fairly bad
474311,Fairly good,Very bad,Very bad,Very bad
474312,Fairly good,Very good,Fairly good,Very bad
474313,Fairly good,Fairly bad,Fairly good,Very bad
474314,Fairly good,Fairly good,Very good,Very good
484625,Very good,Fairly good,Very bad,Very bad
474317,Very good,Fairly bad,Fairly bad,Fairly bad
474320,Very good,Fairly bad,Fairly bad,Fairly bad
474322,Fairly good,Very good,Very bad,Very bad
474323,Very good,Fairly bad,Very bad,Very bad
474324,Very good,Fairly good,Very bad,Very bad
474325,Very good,Fairly good,Very bad,Very bad
474326,Very good,Very good,Very good,Fairly bad
474327,Fairly good,Fairly good,Fairly bad,Fairly good
474328,Fairly good,Very bad,Fairly bad,Fairly bad
474329,Fairly good,Fairly bad,Fairly good,Fairly good
474330,Very good,Fairly bad,Fairly bad,Very bad
474331,Fairly good,Fairly good,Fairly bad,Very bad
474332,Very good,Very bad,Very bad,Very bad
474333,Very bad,Very good,Fairly good,Very good
474335,Fairly good,Very good,Fairly good,Fairly bad
474336,Very good,Very bad,Fairly bad,Fairly good
474337,Very good,Fairly good,Very good,Very bad
474338,Very good,Very good,Fairly good,Very bad
474339,Fairly good,Fairly good,Fairly bad,Very bad
474340,Very bad,Fairly bad,Fairly bad,Fairly good
474341,Very good,Very good,Very bad,Very bad
474342,Very good,Very bad,Very bad,Very bad
474343,Fairly bad,Fairly good,Fairly good,Fairly good
474345,Fairly good,Very good,Fairly bad,Fairly bad
474347,Very good,Fairly good,Very bad,Very bad
474348,Very good,Very bad,Very bad,Very bad
484661,Very good,Fairly bad,Very bad,Very bad
474350,Fairly bad,Fairly bad,Very bad,Fairly bad
474351,Fairly good,Fairly good,Very bad,Very bad
474353,Fairly good,Fairly good,Fairly good,Fairly good
474354,Very good,Very bad,Very bad,Very bad
474356,Fairly good,Fairly good,Fairly bad,Very bad
474360,Fairly good,Very good,Very bad,Fairly bad
474361,Fairly good,Fairly good,Very bad,Very bad
474362,Fairly good,Very good,Very bad,Fairly bad
474363,Fairly good,Very bad,Fairly bad,Fairly bad
474364,Very good,Fairly bad,Fairly bad,Fairly bad
474365,Fairly good,Fairly good,Fairly good,Fairly bad
474367,Very good,Fairly good,Very bad,Very bad
474368,Fairly good,Very bad,Fairly bad,Very bad
474369,Very good,Fairly bad,Very bad,Very bad
474370,Fairly good,Fairly good,Fairly good,Fairly good
474371,Very bad,Very bad,Fairly good,Very bad
474372,Very good,Very bad,Very bad,Very bad
474373,Very good,Very bad,Very bad,Very bad
474374,Fairly good,Fairly bad,Fairly bad,Very bad
474378,Very good,Very bad,Fairly bad,Very bad
484692,Fairly good,Fairly good,Fairly good,Fairly good
474379,Very good,Fairly good,Very bad,Very bad
474380,Very good,Fairly bad,Very bad,Very bad
484695,Very good,Fairly good,Fairly good,Very bad
474382,Very good,Fairly good,Fairly bad,Very bad
474384,Very good,Fairly bad,Very bad,Fairly bad
474385,Very good,Fairly bad,Very bad,Very bad
474387,Fairly good,Fairly good,Very good,Very good
474388,Fairly good,Fairly good,Very bad,Very bad
474389,Very good,Very good,Very good,Fairly bad
474391,Very good,Very bad,Very bad,Very bad
474393,Very good,Fairly good,Very bad,Very bad
474394,Very good,Fairly bad,Very bad,Very bad
474396,Fairly good,Fairly bad,Very bad,Very bad
474399,Fairly bad,Fairly bad,Very bad,Fairly good
484715,Fairly good,Fairly good,Fairly good,Fairly good
474400,Very good,Fairly bad,Fairly bad,Very bad
474401,Fairly good,Fairly bad,Fairly good,Fairly bad
484718,Very good,Fairly bad,Fairly bad,Fairly bad
474402,Very good,Fairly bad,Very bad,Very bad
474404,Fairly good,Fairly good,Very bad,Very bad
474405,Very bad,Very bad,Very bad,Very bad
474408,Fairly bad,Fairly good,Very good,Fairly good
474409,Fairly good,Fairly good,Very good,Very bad
474411,Fairly good,Very good,Fairly bad,Very bad
474413,Very good,Fairly good,Very bad,Fairly bad
474414,Fairly good,Very good,Fairly bad,Very bad
474416,Very good,Fairly bad,Very bad,Very bad
474418,Very good,Fairly bad,Fairly good,Fairly bad
474419,Very good,Very good,Very bad,Very bad
474420,Fairly bad,Fairly bad,Fairly good,Very bad
474421,Very good,Very bad,Very bad,Very bad
474422,Very good,Fairly bad,Very bad,Fairly bad
474424,Very good,Fairly good,Very bad,Very bad
474427,Very good,Fairly bad,Fairly bad,Fairly bad
474428,Very bad,Very bad,Very bad,Fairly good
474431,Fairly good,Very bad,Very bad,Very bad
474433,Very good,Fairly bad,Fairly bad,Fairly good
474434,Very good,Fairly bad,Very bad,Very bad
474435,Fairly good,Fairly bad,Fairly bad,Very bad
474436,Very good,Very bad,Very bad,Very bad
474437,Very good,Fairly good,Very good,Very bad
474438,Very good,Very bad,Very bad,Very bad
474439,Fairly bad,Fairly good,Fairly good,Fairly good
474443,Fairly bad,Fairly bad,Fairly bad,Very bad
474444,Fairly good,Very good,Very good,Fairly good
474446,Very good,Fairly good,Very bad,Very bad
474447,Fairly good,Fairly bad,Fairly bad,Very bad
474449,Fairly good,Very good,Fairly good,Fairly good
474450,Very good,Fairly good,Very bad,Very bad
474454,Very good,Fairly bad,Very bad,Fairly bad
474455,Fairly good,Fairly bad,Fairly good,Fairly good
474457,Fairly good,Fairly good,Fairly good,Fairly good
474458,Fairly bad,Fairly bad,Fairly good,Fairly bad
474460,Very good,Fairly bad,Very bad,Very bad
474461,Very good,Fairly good,Very bad,Very bad
474462,Very good,Fairly good,Fairly bad,Very bad
474464,Very good,Fairly bad,Very bad,Very bad
474465,Fairly good,Very good,Fairly bad,Very bad
474466,Fairly good,Fairly good,Fairly bad,Very bad
474468,Fairly good,Fairly good,Fairly bad,Fairly bad
474469,Fairly good,Fairly good,Fairly good,Very bad
474471,Very good,Very good,Fairly good,Fairly good
474472,Fairly bad,Very good,Very bad,Fairly bad
474473,Fairly good,Fairly bad,Fairly bad,Very bad
474474,Fairly bad,Fairly bad,Very good,Very bad
474475,Very bad,Fairly good,Fairly good,Fairly bad
474476,Very good,Fairly bad,Very bad,Very bad
474477,,,,
484797,Very good,Fairly bad,Very bad,Very bad
474479,Very good,Very bad,Fairly good,Very bad
474480,Fairly good,Fairly bad,Very bad,Fairly good
474482,Fairly good,Fairly good,Fairly bad,Fairly bad
474484,Very good,Very bad,Fairly bad,Very bad
474485,Very bad,Very bad,Very bad,Very bad
474486,Very good,Fairly good,Fairly bad,Fairly bad
474487,Very good,Fairly bad,Very good,Very bad
484809,Fairly good,Fairly bad,Very bad,Fairly bad
474489,Fairly good,Fairly bad,Very bad,Fairly bad
474490,Fairly good,Fairly bad,Very good,Fairly good
474491,Very good,Very good,Very bad,Very bad
474492,Very good,Fairly good,Very bad,Very bad
474493,Fairly good,Fairly bad,Fairly good,Fairly bad
474495,Fairly good,Fairly good,Fairly good,Fairly good
474496,Very good,Fairly bad,Fairly good,Fairly bad
474497,Very good,Fairly bad,Very bad,Very bad
474498,Fairly good,Very bad,Fairly bad,Very bad
474500,Very good,Fairly bad,Very bad,Very bad
474501,Very good,Fairly good,Very bad,Very bad
474502,Fairly good,Fairly good,Fairly bad,Fairly bad
474503,Fairly good,Very bad,Fairly good,Very bad
474504,Very good,Very good,Very good,Very bad
474505,Very good,Fairly bad,Very bad,Very bad
474506,Fairly good,Fairly good,Very bad,Very bad
474507,Fairly bad,Very bad,Very bad,Very bad
474508,Very bad,Very good,Very good,Very good
474509,Very good,Fairly good,Fairly bad,Very bad
474511,Very good,Fairly good,Very bad,Very bad
474514,Fairly bad,Very bad,Fairly bad,Very bad
474515,Fairly good,Fairly good,Fairly bad,Fairly bad
474520,Fairly bad,Very good,Very bad,Very bad
474523,Very good,Very bad,Fairly good,Fairly good
474524,Fairly good,Fairly good,Fairly good,Fairly bad
474525,Fairly good,Fairly bad,Fairly good,Fairly bad
474526,Very good,Very bad,Very bad,Very bad
474527,Very good,Very bad,Very bad,Very bad
484850,Very good,Very bad,Very bad,Very bad
474528,Very good,Very good,Very good,Very bad
474529,Very good,Fairly bad,Very bad,Very bad
474530,Fairly good,Fairly bad,Fairly bad,Fairly bad
474532,Very good,Very good,Very good,Very good
474533,Fairly good,Fairly bad,Fairly bad,Fairly bad
474535,,,,
474536,Very good,Very bad,Fairly bad,Fairly bad
474537,Very good,Very good,Very bad,Very bad
474538,Very good,Fairly bad,Very good,Very bad
474539,Very good,Fairly bad,Very bad,Very bad
484864,Fairly good,Fairly bad,Fairly good,Fairly bad
474541,Fairly good,Fairly good,Fairly good,Fairly good
484866,Very good,Fairly good,Very bad,Very bad
474542,Fairly good,Very good,Very bad,Very bad
474544,Fairly good,Fairly good,Fairly bad,Very bad
474545,Very good,Fairly bad,Fairly bad,Fairly bad
474546,Very good,Fairly good,Very bad,Very bad
474547,Fairly good,Fairly bad,Very good,Very bad
474548,Fairly good,Fairly good,Fairly good,Very bad
474550,Fairly good,Fairly good,Fairly good,Fairly good
474552,Very good,Fairly good,Very bad,Fairly bad
474553,Very good,Very bad,Very bad,Very bad
484880,Fairly good,Fairly bad,Very good,Very good
474554,Very good,Fairly good,Very bad,
474555,Fairly good,Very good,Fairly bad,Fairly bad
474556,Fairly good,Fairly bad,Fairly bad,Fairly good
474557,Very good,Fairly bad,Very good,Very bad
474558,Fairly good,Fairly good,Fairly good,Very bad
474559,Very good,Very good,Very bad,Very bad
474560,Very good,Very good,Fairly bad,Fairly bad
474561,Fairly good,Fairly good,Fairly good,Fairly bad
474562,Very good,Fairly good,Fairly bad,Fairly bad
474563,Very good,Very good,Very bad,Very bad
474564,Fairly good,Fairly bad,Very bad,Very bad
474565,Very good,Very good,Very bad,Very bad
474566,Very good,Very bad,Very bad,Very bad
474567,Fairly good,Fairly bad,Very bad,Very bad
474568,Fairly good,Fairly bad,Fairly bad,Very bad
474569,Very good,Very bad,Fairly bad,Fairly good
474570,Fairly good,Very good,Very good,Fairly good
474571,Very good,Fairly bad,Very bad,Fairly bad
474572,Very good,Very bad,Fairly bad,Fairly bad
474573,Very good,Very bad,Fairly bad,Very bad
474576,Fairly good,Fairly good,Fairly good,Very bad
474579,Fairly good,Very good,Fairly good,Fairly bad
474580,Very good,Fairly bad,Fairly bad,Very bad
474583,Very good,Very bad,Very bad,Very bad
474586,Fairly good,Fairly bad,Very bad,Very bad
474587,Very good,Very bad,Very bad,Very bad
474588,Very good,Fairly good,Very bad,Very bad
474589,Fairly good,Very bad,Fairly bad,Very bad
474590,Very good,Very bad,Very bad,Very bad
474591,Very good,Very bad,Very bad,Very bad
474592,Very good,Fairly good,Very bad,Very bad
474593,Very good,Fairly bad,Very bad,Very bad
474594,Very good,Fairly good,Fairly bad,Fairly good
474595,Very good,Fairly bad,Very bad,Very bad
474596,Very good,Fairly bad,Very bad,Very bad
474600,Very good,Fairly bad,Fairly good,Very bad
474601,Fairly good,Fairly good,Fairly bad,Very bad
474603,Very good,Fairly bad,Very bad,Fairly bad
474604,Very good,Fairly bad,Very bad,Very bad
474605,Fairly good,Fairly good,Fairly bad,Fairly bad
474606,Very good,Very bad,Very bad,Very bad
474607,Fairly good,Fairly bad,Fairly bad,Very bad
474612,Very good,Very bad,Very bad,Very bad
474613,Very good,Very bad,Very bad,Fairly bad
474614,Fairly good,Very bad,Very bad,Very bad
474615,Very good,Fairly bad,Very bad,Very bad
474616,Fairly good,Fairly bad,Fairly bad,Very bad
484944,Fairly good,Fairly good,Very bad,Very bad
474617,Very good,Fairly bad,Fairly bad,Very bad
474618,Very good,Fairly bad,Very bad,Very bad
474619,Very good,Very bad,Fairly bad,Very bad
474620,Fairly good,Fairly good,Fairly good,Fairly good
474621,Fairly good,Fairly good,Fairly bad,Fairly bad
474622,Very good,Fairly good,Very bad,Very bad
474624,Fairly good,Very good,Fairly bad,Fairly bad
484953,Very good,Fairly good,Fairly good,Very bad
474625,Fairly good,Fairly good,Very bad,Fairly bad
474626,Very good,Fairly good,Very bad,Very bad
474627,Very good,Very good,Very bad,Very bad
474629,Fairly good,Fairly good,Fairly bad,Fairly bad
484959,Very good,Very bad,Very bad,Very bad
474631,Very good,Very good,Very bad,Very bad
474632,Very good,Fairly bad,Very bad,Very bad
474633,Very good,Very bad,Fairly bad,Very bad
474634,Very good,Very bad,Very bad,Very bad
474635,Very good,Fairly bad,Very bad,Very bad
474636,Very good,Very bad,Very bad,Very bad
474637,Very good,Very bad,Fairly bad,Very bad
474638,Very good,Fairly bad,Fairly bad,Very bad
474639,Fairly bad,Fairly bad,Very good,Very good
474640,Very good,Fairly bad,Very bad,Very bad
474641,Very good,Fairly good,Very bad,Very bad
474642,Very good,Fairly good,Fairly good,Very bad
474643,Very good,Very bad,Fairly bad,Very bad
474644,Fairly good,Fairly bad,Very bad,Very bad
474646,Fairly bad,Fairly bad,Very good,Very bad
474647,Very good,Fairly good,Very bad,Very bad
484978,Fairly good,Fairly bad,Very bad,Fairly good
474648,Very good,Fairly bad,Fairly bad,Fairly bad
474649,Very good,Fairly bad,Very bad,Very bad
474650,Fairly good,Fairly good,Very bad,Very bad
474651,Fairly good,Very bad,Very bad,Very bad
474653,Very good,Very bad,Very bad,Very bad
474654,Very good,Fairly good,Very bad,Very bad
474655,Very good,Very good,Very bad,Very bad
474656,Very good,Very bad,Very bad,Very bad
474657,Fairly good,Fairly bad,Very bad,Very bad
474658,,,,
474660,Very good,Very good,Fairly bad,Very bad
474661,Fairly good,Fairly good,Very bad,Fairly bad
474663,Fairly good,Fairly good,Very bad,Very bad
474665,Very good,Fairly good,Fairly bad,Very bad
474666,Fairly good,Fairly bad,Very bad,Very bad
474667,Fairly good,Fairly good,Fairly bad,Fairly good
474668,Fairly good,Fairly good,Fairly bad,Fairly good
474670,Very good,Fairly good,Very bad,Very bad
474671,Fairly bad,Fairly good,Very bad,Very bad
474672,Very good,Very bad,Fairly bad,Fairly bad
474673,Very good,Very good,Very good,Fairly good
474674,Fairly good,Fairly good,Fairly good,Fairly bad
474676,Fairly good,Fairly good,Fairly good,Fairly good
474677,Fairly bad,Very bad,Very bad,Fairly bad
474683,Fairly good,Fairly bad,Fairly bad,Very bad
474685,Fairly good,Fairly good,Very bad,Very bad
485018,Very good,Fairly bad,Very bad,Very bad
474687,Very good,Fairly good,Fairly bad,Fairly bad
474688,Fairly good,Fairly good,Fairly good,Fairly bad
474689,Very good,Fairly good,Very bad,Very bad
474690,Very good,Fairly good,Fairly bad,Fairly bad
474691,Fairly good,Very bad,Very bad,Very bad
474692,Very good,Fairly bad,Fairly bad,Very bad
474694,Fairly good,Fairly good,Fairly good,Fairly bad
474695,Very good,Fairly good,Very bad,Very bad
474697,Very good,Very good,Very good,Very good
474699,Fairly good,Very bad,Fairly good,Very bad
474700,Very good,Fairly bad,Fairly good,Very bad
474701,Fairly good,Fairly good,Fairly bad,Fairly bad
474702,Very good,Fairly bad,Very good,Fairly good
474703,Very good,Fairly bad,Fairly bad,Very bad
474704,Fairly good,Very bad,Fairly bad,Very bad
474705,Fairly good,Fairly good,Very bad,Very bad
474706,Very good,Fairly good,Very bad,Very bad
474708,Very good,Fairly good,Fairly bad,Fairly bad
474710,Very good,Very bad,Very bad,Very bad
474711,Very good,Fairly bad,Fairly good,Fairly bad
474712,Very good,Very good,Very bad,Very good
474713,Fairly good,Fairly bad,Fairly good,Fairly good
474714,Very good,Very bad,Very bad,Very bad
474716,Fairly bad,Fairly good,Fairly good,Fairly good
474717,Very good,Very bad,Very bad,Very bad
474718,Very good,Fairly good,Fairly bad,Fairly bad
474719,Very good,Very good,Very good,Very good
474721,Fairly good,Fairly good,Very bad,Very bad
474722,Very good,Very good,Fairly bad,Very bad
474724,Very good,Very good,Fairly bad,Very bad
474726,Fairly good,Fairly bad,Fairly bad,Fairly bad
474728,Very good,Very bad,Fairly bad,Very bad
474729,Very good,Very bad,Very bad,Very bad
474730,Very good,Very good,Very bad,Fairly bad
485065,Fairly good,Fairly good,Fairly bad,Fairly bad
474731,Fairly good,Fairly good,Fairly bad,Fairly bad
474732,Very good,Fairly good,Very bad,Very bad
474733,Very good,Very bad,Very bad,Very bad
474738,Fairly good,Fairly bad,Fairly bad,Very bad
474740,Fairly bad,Fairly bad,Fairly bad,Fairly bad
474741,Very good,Very good,Fairly bad,Fairly bad
474742,Very good,Fairly bad,Fairly bad,Fairly bad
474745,Very good,Very bad,Very bad,Very bad
474746,Very good,Fairly bad,Very bad,Very bad
474747,Very good,Very good,Fairly bad,Fairly bad
474749,Very good,Fairly good,Fairly bad,Very bad
474750,Very good,Very bad,Very bad,Fairly bad
474751,Very good,Very good,Very bad,Very bad
474752,Very good,Very bad,Very bad,Very bad
474753,Very good,Fairly bad,Very bad,Fairly good
474754,Very good,Fairly good,Fairly bad,Fairly bad
474755,Very good,Fairly good,Fairly good,Fairly bad
474756,Very good,Fairly bad,Very bad,Very bad
474757,Fairly good,Very bad,Very bad,Very bad
474758,Fairly good,Very bad,Very bad,Very bad
474760,Fairly good,Fairly good,Fairly bad,Fairly bad
474761,Fairly bad,Very bad,Fairly bad,Fairly bad
474762,Fairly good,Very good,Very bad,Fairly bad
474763,Fairly good,Very bad,Very bad,Very bad
474764,,Very bad,Very bad,Very bad
474766,Very good,Very good,Fairly good,Fairly good
485102,Very good,Fairly bad,Fairly bad,Very bad
474767,Very good,Fairly good,Fairly bad,Very bad
485104,Very good,Fairly good,Very bad,Very bad
474768,Fairly good,Fairly good,Fairly good,Fairly bad
474769,Very good,Very bad,Very bad,Very bad
474770,Fairly good,Fairly good,Fairly good,Fairly good
474771,Fairly good,Fairly good,Very bad,Very bad
485109,Very good,Fairly good,Fairly good,Very bad
485110,Fairly bad,Fairly bad,Fairly bad,Fairly bad
474774,Very good,Very good,Very good,Fairly bad
474775,Fairly good,Fairly good,Fairly bad,Fairly bad
474776,Very good,Fairly good,Very bad,Very bad
474779,Fairly good,Fairly good,Fairly bad,Very bad
474780,Fairly good,Very bad,Very bad,Very bad
474781,Fairly good,Fairly bad,Fairly bad,Fairly bad
485121,Fairly bad,Fairly bad,,Fairly bad
