 RespId,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10
473906,No,No,No,No,No,No,No,No,No,No
473908,No,No,No,No,No,No,No,No,No,No
473910,No,No,No,No,No,No,No,No,No,No
473911,No,No,No,No,No,No,No,No,No,No
473913,No,No,No,No,No,No,Yes,Yes,Yes,No
473914,No,No,No,No,No,No,No,No,No,No
473915,No,No,No,No,No,No,No,No,No,No
484196,No,No,No,No,No,No,No,No,No,No
473916,No,No,No,No,No,No,No,No,No,No
473917,No,No,No,No,No,No,No,Yes,No,No
473919,No,No,No,No,No,No,No,No,No,No
473920,No,No,No,No,No,No,No,Yes,No,No
473921,No,No,No,No,No,No,No,No,No,No
473922,No,No,No,No,No,No,No,No,No,No
473923,No,No,No,No,No,No,No,No,No,No
473924,No,No,No,No,No,No,Yes,No,No,No
473925,No,No,No,No,No,No,No,No,No,No
473927,No,No,No,No,No,No,Yes,Yes,No,No
473928,No,No,No,No,Yes,No,No,No,No,No
473929,No,No,No,No,No,No,No,No,No,No
473931,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
473932,No,No,Yes,No,No,No,No,No,No,No
484214,No,No,No,No,No,No,Yes,Yes,No,No
473933,No,No,No,No,No,No,No,No,No,No
473935,No,No,No,No,No,No,No,No,No,No
473937,No,No,No,No,No,No,No,No,Yes,No
473939,No,No,No,No,No,No,No,No,No,No
473940,No,No,No,No,No,No,No,,No,No
473941,No,No,No,No,No,No,No,No,No,No
473942,No,No,No,No,No,No,No,No,No,No
473943,No,No,No,No,No,No,No,No,No,No
473946,No,No,No,No,No,No,No,Yes,No,No
484230,No,No,No,No,No,No,No,No,No,No
473947,No,No,No,No,No,No,Yes,No,No,No
473948,No,No,No,No,No,No,No,No,No,No
473949,No,No,No,No,No,No,No,Yes,No,No
473950,No,No,No,No,No,No,No,No,No,No
473951,No,No,No,No,No,No,No,No,No,No
473952,No,No,No,No,No,No,No,No,No,No
484237,No,No,No,No,No,No,No,No,No,No
473953,No,No,No,No,No,No,No,Yes,No,No
473954,No,No,No,No,No,No,No,No,No,No
473955,No,No,No,No,No,No,No,No,No,No
473956,No,No,No,No,No,No,No,Yes,No,No
473958,No,No,No,No,No,No,No,No,No,No
473959,No,No,No,No,No,No,No,No,No,No
473962,No,No,No,No,No,No,No,No,No,No
473964,No,No,No,No,No,No,No,No,No,No
473965,No,No,No,No,No,No,No,No,No,No
473966,No,No,No,No,No,No,No,No,No,No
473967,No,No,No,No,No,No,Yes,No,No,No
473968,Yes,No,Yes,No,No,No,Yes,No,Yes,No
473969,No,No,No,Yes,No,No,No,No,No,No
473970,No,No,No,No,No,No,No,No,No,No
473971,No,No,No,No,No,No,No,No,No,No
473972,No,No,No,No,No,No,No,No,No,No
473973,,,,,,,,,,
473974,No,No,No,No,No,No,No,No,No,No
473975,No,No,No,No,No,No,No,Yes,No,No
473976,No,No,No,No,No,No,No,No,No,No
484263,No,No,No,No,No,No,No,No,No,No
473978,No,No,No,No,No,No,No,No,No,No
473979,No,No,No,No,No,Yes,No,Yes,No,No
473980,No,No,No,No,No,No,No,No,No,No
473981,No,No,No,No,No,No,No,No,No,No
484268,No,No,No,No,No,No,No,No,No,No
473982,No,No,No,No,No,No,No,No,No,No
473983,No,No,No,No,No,No,Yes,Yes,No,No
473984,,,,,,,,,,
473985,No,No,No,No,No,No,No,No,No,No
473988,No,No,No,No,No,No,No,No,No,No
473989,Yes,No,No,No,No,No,No,No,Yes,No
473990,No,No,No,No,No,No,No,No,No,No
473993,No,No,No,No,No,No,No,No,No,No
473994,No,No,No,No,No,No,No,No,No,No
473996,No,No,No,No,No,No,No,No,No,No
473997,No,No,No,No,No,No,No,No,No,No
473998,No,No,No,No,No,No,No,No,No,No
473999,No,No,No,No,No,No,No,No,No,No
474000,No,No,No,No,No,No,No,No,No,No
474002,No,No,No,No,No,No,Yes,No,No,No
474004,No,No,No,No,No,No,No,No,No,No
474009,No,No,No,No,No,Yes,No,Yes,No,Yes
474010,No,No,No,No,No,No,No,No,No,No
474013,No,No,No,No,No,No,No,No,No,No
474015,No,No,No,No,No,No,No,No,No,No
474016,No,No,No,No,No,No,Yes,No,No,No
474018,No,No,No,No,No,No,No,No,No,No
474019,No,No,No,No,No,No,No,Yes,No,No
474020,No,No,No,No,No,No,No,No,No,No
474022,No,Yes,No,Yes,No,No,No,Yes,No,No
474023,No,No,No,No,No,No,No,No,No,No
474024,No,No,No,No,No,No,No,Yes,No,No
474026,No,No,No,No,No,No,No,No,No,No
484314,No,No,No,No,No,No,No,Yes,No,No
474027,No,No,No,No,No,No,No,Yes,No,No
484317,No,No,No,No,No,No,No,No,No,No
474029,No,No,No,No,No,No,No,No,No,No
474030,No,No,No,No,No,No,No,No,No,No
474032,No,No,No,No,No,No,No,No,No,No
474034,No,No,No,No,No,No,No,No,No,No
474035,No,No,No,No,No,No,No,No,No,No
474036,No,No,No,No,No,No,Yes,Yes,No,No
484326,No,No,No,No,No,No,No,No,No,No
474039,No,No,No,No,No,No,No,No,No,No
474040,No,No,No,No,No,No,No,No,No,No
474042,No,No,No,No,No,No,No,No,No,No
474043,No,No,No,No,No,No,No,No,Yes,No
474044,No,No,No,No,No,No,No,No,No,No
474045,No,No,No,No,No,No,No,No,No,No
474046,No,No,No,No,No,No,No,No,No,No
474047,No,No,No,No,No,No,No,Yes,No,No
474048,No,No,Yes,No,No,No,No,Yes,No,No
484339,No,No,No,No,No,No,No,No,No,No
474050,No,No,No,No,No,No,No,Yes,No,No
474051,No,No,No,No,No,No,No,No,No,No
474052,No,No,No,No,No,No,No,No,No,No
474053,No,No,No,No,No,No,No,No,No,No
474054,No,No,No,No,No,No,No,No,No,No
474055,No,No,No,No,No,No,No,No,No,No
474056,No,No,Yes,No,No,No,No,No,No,No
474057,No,No,No,No,No,No,No,No,No,No
474058,No,No,No,No,No,No,No,No,No,No
474059,No,No,No,No,No,No,No,No,No,No
474061,No,No,No,No,No,No,No,No,No,No
474062,No,No,No,No,No,No,No,No,No,No
474065,No,No,No,No,No,No,No,Yes,No,No
474066,No,No,No,No,No,No,Yes,Yes,Yes,No
474067,No,No,No,No,No,No,No,No,No,No
474068,No,No,No,No,No,No,No,No,No,No
474071,No,No,No,No,No,No,No,No,No,No
474072,No,No,No,No,No,No,No,Yes,No,No
474074,No,No,No,No,No,No,No,No,No,No
474075,No,No,No,No,No,No,No,No,No,Yes
484367,No,No,No,No,No,No,No,No,No,No
474076,No,No,No,No,No,No,No,Yes,No,No
474077,No,No,Yes,Yes,No,No,No,Yes,No,No
474078,Yes,No,No,No,No,No,No,No,Yes,No
484371,No,No,No,No,No,No,No,No,No,No
474079,No,No,No,No,No,No,No,No,No,No
474080,No,No,No,No,No,No,No,No,No,No
474082,No,No,No,No,No,No,No,Yes,No,No
474083,No,No,No,No,No,No,No,No,No,No
474084,No,No,No,No,No,No,No,No,No,No
474085,No,No,No,No,No,No,No,No,No,No
474086,No,No,No,No,No,No,No,No,No,No
474087,No,No,No,No,No,No,No,Yes,No,No
474088,No,No,No,No,No,No,No,Yes,No,No
474089,No,No,No,No,No,No,Yes,Yes,No,Yes
474090,No,No,No,No,No,No,No,No,No,No
474091,No,No,No,No,No,No,No,No,No,No
474092,No,No,No,No,No,No,No,Yes,No,Yes
474093,No,No,No,No,No,No,No,No,No,No
474094,No,No,No,No,No,No,No,No,No,No
474095,No,No,No,No,No,No,No,No,No,No
474097,No,No,Yes,No,No,No,Yes,Yes,Yes,No
474098,No,No,No,No,No,No,No,No,No,No
474099,No,No,No,No,No,No,No,No,No,No
474100,No,No,No,No,No,No,No,No,No,No
474103,No,No,No,No,No,No,No,No,No,No
474105,No,No,No,No,No,No,No,No,No,Yes
474107,No,No,No,No,No,No,No,Yes,No,No
474110,No,No,No,No,No,No,No,No,No,No
474112,No,No,No,No,No,No,No,No,No,No
474113,No,No,No,No,No,No,No,No,No,No
474114,No,No,No,No,No,No,No,No,No,No
474115,No,No,No,No,No,No,Yes,Yes,No,No
474116,No,No,No,No,No,No,No,No,No,No
474118,No,No,No,No,No,No,No,No,No,No
474120,No,No,No,No,No,No,No,No,No,No
474121,No,No,No,No,No,No,No,No,No,No
474122,No,No,No,No,No,No,No,Yes,No,Yes
474123,No,No,No,No,No,No,No,No,No,No
474125,No,No,No,No,No,No,Yes,No,Yes,No
474127,No,No,No,No,No,No,No,No,No,No
474128,No,No,No,No,No,No,No,No,No,No
474130,No,No,No,No,No,No,No,No,No,No
474131,No,No,No,No,No,No,No,No,No,No
474132,No,No,No,No,No,No,No,No,No,No
474133,No,No,No,No,No,No,No,Yes,No,No
474134,No,No,No,No,No,No,No,No,No,No
474135,No,No,No,No,No,No,No,No,No,No
474136,No,No,No,No,No,No,No,No,No,Yes
474139,No,No,No,No,No,No,No,No,No,No
474140,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
474141,No,No,No,No,No,No,No,No,No,No
474142,No,No,No,No,No,No,No,No,No,No
474143,No,No,No,No,No,No,No,Yes,No,No
474144,No,No,No,No,No,No,No,No,No,No
474145,Yes,No,No,No,No,No,Yes,Yes,No,No
474146,No,No,No,No,No,No,Yes,Yes,No,No
474147,No,No,No,No,No,No,No,No,No,No
474148,No,No,No,No,No,No,No,No,No,No
474150,No,No,No,No,No,No,No,No,No,No
474151,No,No,No,No,No,No,No,No,No,No
474153,No,No,No,No,No,No,No,No,No,No
474155,No,No,No,No,No,Yes,No,No,No,Yes
474156,No,No,No,No,No,No,No,No,No,No
474157,No,No,Yes,No,No,No,No,No,No,Yes
474158,No,Yes,No,No,No,No,No,No,No,No
474159,No,No,No,No,No,No,No,No,No,No
474160,No,No,No,No,No,No,No,No,No,No
474162,No,No,No,Yes,No,No,No,Yes,No,No
474164,No,No,No,No,No,No,No,No,No,No
474165,No,No,No,No,No,No,No,No,No,No
474167,No,No,No,No,No,No,No,No,No,No
474168,No,No,No,No,No,No,No,No,No,No
484465,No,No,No,No,No,No,No,No,No,No
474170,No,Yes,No,No,No,No,No,Yes,No,Yes
474172,No,No,No,No,No,No,No,No,Yes,No
474173,No,No,No,No,No,No,No,No,No,No
474174,No,No,No,No,No,No,No,Yes,No,No
474175,No,No,No,No,No,No,No,No,No,No
474176,No,No,No,No,No,No,No,No,No,No
474179,No,No,No,No,No,No,No,No,No,No
474180,No,No,No,No,No,No,No,No,No,No
474182,No,No,No,No,No,No,No,No,No,No
474183,No,No,No,No,No,No,No,No,No,No
474184,No,No,No,Yes,No,No,No,Yes,No,No
474185,No,No,No,No,No,No,No,No,No,No
474186,No,No,No,No,No,No,No,No,No,No
474188,,,,,,,,,,
474190,No,No,No,No,No,No,No,Yes,No,No
484488,No,No,No,No,No,No,No,No,No,No
474191,No,No,No,No,No,No,No,No,No,No
474192,No,No,No,No,No,No,No,No,No,No
474193,No,No,No,No,No,No,No,No,No,No
474194,No,No,Yes,No,No,No,No,No,Yes,No
474195,No,No,No,No,No,No,Yes,No,No,No
474196,No,No,No,,No,No,No,No,No,No
474197,No,No,No,No,No,No,No,No,No,No
484496,No,No,No,No,Yes,No,No,No,No,Yes
474198,No,No,No,No,No,No,No,Yes,No,No
474200,Yes,No,Yes,No,No,No,Yes,Yes,No,No
474201,No,No,No,No,No,No,No,No,No,No
474204,No,No,No,No,No,Yes,No,No,Yes,No
474207,No,No,No,No,No,No,No,No,No,No
474208,No,No,No,No,No,No,No,No,No,No
474209,No,No,No,No,No,No,Yes,Yes,No,Yes
474210,No,No,No,No,No,No,No,No,No,No
474212,No,No,No,No,No,No,No,No,No,No
474214,No,No,No,No,No,No,No,No,No,No
474215,No,No,No,No,No,No,No,No,No,No
474216,No,No,No,No,No,No,No,No,No,No
474217,No,No,No,No,No,No,No,No,No,No
474219,No,No,No,No,No,No,No,No,No,No
474221,No,No,No,Yes,No,No,No,No,No,No
474222,No,No,No,No,No,No,No,Yes,No,No
474224,No,No,No,No,No,No,No,No,No,No
474225,No,No,No,No,No,No,No,No,No,No
474226,No,No,No,No,No,Yes,No,No,No,No
474227,No,No,No,No,No,No,No,Yes,No,No
474228,No,No,No,No,No,No,No,Yes,No,No
474230,No,No,No,No,No,Yes,No,No,No,No
474231,No,No,No,No,No,No,No,No,No,No
474232,No,No,No,No,No,No,No,No,No,No
484532,No,No,No,No,No,No,No,No,No,No
474233,No,No,No,No,No,No,No,No,No,No
474236,No,No,No,No,No,No,No,No,No,No
474238,No,No,No,No,No,No,No,No,No,No
474240,No,No,No,No,No,No,No,No,No,No
474241,No,No,No,No,No,No,No,Yes,No,No
484542,No,No,No,No,No,No,No,No,No,No
484543,No,No,No,No,No,No,No,No,No,No
474242,No,No,No,No,No,No,No,No,No,No
474243,No,No,No,No,No,No,No,No,No,No
474244,No,No,Yes,No,No,No,No,No,No,No
474245,No,Yes,No,No,No,No,Yes,No,No,No
474246,No,No,No,No,No,No,No,No,No,No
474247,No,No,No,No,No,No,No,No,No,No
474249,No,No,No,No,No,Yes,Yes,Yes,Yes,No
474250,No,No,No,No,No,No,No,No,No,No
474252,No,No,No,No,No,No,No,No,No,No
474254,No,No,No,No,No,No,No,No,No,No
474255,No,No,No,No,No,No,No,No,No,No
484562,No,No,No,No,No,No,No,No,No,No
474260,No,No,No,No,No,No,No,No,No,No
474261,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes
474262,No,No,No,No,No,No,Yes,Yes,No,No
474264,No,No,No,No,No,No,No,No,No,No
474266,No,No,No,No,No,No,No,No,No,No
474267,No,No,No,No,No,No,No,No,No,Yes
474268,No,No,No,No,No,No,No,No,No,No
474270,No,No,No,No,No,No,No,No,No,No
484575,No,No,No,No,No,No,No,No,No,No
474272,No,No,No,No,No,No,No,No,No,No
474273,No,No,No,No,No,No,No,No,No,No
484579,No,No,No,No,No,No,No,No,No,No
474275,No,No,No,No,No,No,No,No,No,No
474276,No,No,No,No,No,No,No,No,No,No
474278,No,No,No,No,No,No,No,No,No,No
484585,No,No,No,No,No,No,No,No,No,No
474279,No,No,No,No,No,No,No,No,No,No
474280,No,No,No,No,No,No,No,No,No,No
474281,No,No,No,No,No,No,No,No,Yes,No
474282,No,No,No,No,No,No,No,No,No,No
474286,No,No,No,No,No,No,No,No,No,No
474287,No,No,No,Yes,No,No,No,No,No,No
474289,No,No,No,No,No,No,No,No,No,No
474290,No,No,No,No,No,No,No,No,No,No
474292,No,No,No,No,No,No,No,No,No,No
474293,No,No,No,No,No,No,No,No,No,No
474295,No,No,No,Yes,No,No,Yes,No,No,No
484603,No,No,No,No,No,No,No,No,No,No
474298,No,No,No,Yes,No,No,No,Yes,No,Yes
474299,No,No,No,No,No,No,No,No,No,No
474300,No,No,No,No,No,No,No,No,No,No
474301,No,No,No,No,No,No,No,No,No,No
474302,No,Yes,No,No,No,No,No,Yes,Yes,No
474303,No,No,No,No,No,No,No,No,No,No
474304,No,No,No,No,No,No,No,No,No,No
474305,No,No,No,No,No,No,No,No,No,No
474306,No,No,No,No,No,No,No,No,No,No
474307,No,No,No,No,No,No,No,No,No,No
474310,No,No,No,No,No,No,No,No,No,Yes
474311,No,No,No,No,No,No,Yes,Yes,No,No
474312,No,No,No,No,No,No,No,No,No,No
474313,No,No,No,No,No,No,No,No,No,No
474314,No,No,No,No,No,No,No,No,No,No
484625,No,No,No,No,No,No,No,No,No,No
474317,No,No,No,No,No,No,Yes,No,No,No
474320,No,No,No,No,No,No,No,Yes,No,No
474322,No,No,No,No,No,No,No,No,No,No
474323,No,No,No,No,No,No,No,No,No,No
474324,No,No,No,No,No,No,No,No,No,No
474325,No,No,No,No,No,No,Yes,No,No,No
474326,No,No,No,Yes,No,No,Yes,Yes,No,No
474327,No,No,No,No,No,No,No,No,No,No
474328,No,No,No,,No,No,No,No,No,No
474329,No,No,No,No,No,No,No,No,No,No
474330,No,No,No,No,No,No,No,Yes,No,No
474331,No,No,No,No,No,No,Yes,No,Yes,No
474332,No,No,No,No,No,No,No,No,No,No
474333,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
474335,No,No,No,No,No,No,No,No,No,No
474336,No,No,No,No,No,No,No,No,No,Yes
474337,No,No,No,No,No,No,No,No,No,Yes
474338,No,No,No,Yes,No,No,No,No,No,No
474339,No,No,No,No,No,No,Yes,Yes,No,No
474340,No,No,No,Yes,No,Yes,No,No,Yes,No
474341,No,No,No,No,No,No,No,No,No,No
474342,No,No,No,No,No,No,No,No,No,No
474343,No,No,No,No,No,No,No,No,No,No
474345,No,No,No,No,No,No,No,No,No,No
474347,No,Yes,No,No,No,No,No,No,No,No
474348,No,No,No,No,No,No,No,Yes,No,No
484661,No,No,No,No,No,Yes,No,No,No,No
474350,No,No,No,No,No,No,No,No,No,No
474351,No,No,No,No,No,No,No,No,No,No
474353,,,,,,,,,,
474354,No,No,No,No,No,No,No,No,No,No
474356,No,No,No,No,No,No,No,No,No,No
474360,No,No,No,No,No,No,No,No,No,No
474361,No,No,No,No,No,No,No,No,No,No
474362,No,No,No,No,No,No,No,Yes,No,No
474363,No,No,No,No,No,No,No,No,No,No
474364,No,Yes,No,No,No,No,Yes,No,No,No
474365,No,No,No,No,No,No,No,No,No,No
474367,No,Yes,Yes,No,No,No,No,Yes,No,No
474368,No,No,No,No,No,No,No,No,No,No
474369,No,No,No,No,No,No,No,No,No,No
474370,No,No,No,No,No,No,No,No,No,No
474371,No,No,No,No,No,No,No,No,No,No
474372,No,No,No,No,No,No,No,No,No,No
474373,No,No,No,No,No,No,No,No,No,No
474374,No,No,No,No,No,No,No,Yes,No,No
474378,No,No,No,No,No,Yes,No,No,No,Yes
484692,No,No,No,No,No,No,No,No,No,No
474379,No,No,No,No,No,No,No,No,No,No
474380,No,No,No,No,No,No,No,No,No,No
484695,No,No,No,No,No,No,No,No,No,No
474382,No,No,Yes,No,No,No,No,No,No,No
474384,No,No,No,No,No,No,No,No,No,No
474385,No,No,No,No,No,No,Yes,No,No,No
474387,No,No,No,No,No,No,No,No,No,No
474388,No,Yes,No,No,No,No,Yes,No,No,No
474389,No,No,No,No,No,No,No,No,No,No
474391,No,No,No,No,No,No,No,No,No,No
474393,No,No,No,No,No,No,No,No,No,No
474394,No,No,No,No,No,No,No,No,No,No
474396,No,No,No,No,No,No,No,No,No,No
474399,Yes,No,No,No,No,No,No,No,Yes,No
484715,No,No,No,No,No,No,No,No,No,No
474400,No,No,No,No,No,No,No,No,No,No
474401,No,No,No,No,No,No,No,No,No,Yes
484718,No,Yes,No,No,No,No,Yes,No,No,No
474402,No,No,No,No,No,No,No,No,No,No
474404,No,No,No,No,No,No,No,No,No,No
474405,No,No,No,No,No,No,No,No,No,No
474408,No,No,No,No,No,No,No,,No,No
474409,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
474411,No,No,No,No,No,No,No,No,No,No
474413,No,No,No,No,No,No,No,No,Yes,No
474414,No,No,No,No,No,No,No,No,No,No
474416,No,No,No,No,No,No,No,No,No,No
474418,No,No,No,No,No,No,No,No,No,No
474419,No,No,No,No,No,No,No,No,No,No
474420,No,No,No,No,No,No,No,Yes,No,No
474421,No,No,Yes,No,No,No,Yes,No,No,No
474422,No,No,No,No,No,No,No,No,No,No
474424,No,No,No,No,No,No,No,No,No,No
474427,No,No,No,No,No,No,No,No,No,No
474428,No,No,No,Yes,No,No,No,No,No,No
474431,No,No,No,Yes,No,Yes,Yes,Yes,No,No
474433,No,No,No,No,No,No,No,No,No,No
474434,No,No,No,No,No,No,No,No,No,No
474435,No,No,No,No,No,No,No,No,No,No
474436,No,No,No,No,No,No,No,No,No,No
474437,No,No,No,No,No,No,No,No,No,No
474438,No,No,No,No,No,No,No,Yes,No,Yes
474439,,No,No,No,No,No,No,No,No,No
474443,No,No,No,No,No,No,No,No,No,No
474444,No,No,No,No,No,No,No,No,No,No
474446,No,No,No,No,No,No,No,No,No,No
474447,No,No,No,No,No,No,No,No,No,No
474449,No,No,No,No,No,No,No,No,No,No
474450,No,No,No,No,No,No,No,No,No,No
474454,No,No,No,No,No,No,No,No,No,No
474455,No,No,No,No,No,No,No,No,No,No
474457,No,No,No,No,No,No,No,No,No,No
474458,No,No,No,No,No,No,No,Yes,No,No
474460,No,No,No,No,No,No,No,No,No,No
474461,No,No,No,No,No,No,No,No,No,No
474462,No,No,No,No,No,No,No,No,No,No
474464,No,No,No,No,No,No,No,No,No,No
474465,No,No,No,No,No,No,No,No,No,No
474466,No,No,No,No,No,No,No,No,No,No
474468,No,No,No,No,No,No,No,No,No,No
474469,No,No,No,No,No,No,No,No,No,No
474471,No,No,No,No,No,No,No,Yes,No,No
474472,No,Yes,No,No,No,No,No,No,No,No
474473,No,No,No,No,No,No,No,No,No,No
474474,No,No,No,No,No,No,No,No,No,No
474475,Yes,No,No,No,No,No,No,No,No,No
474476,No,No,No,No,No,No,No,No,No,Yes
474477,No,No,No,No,No,No,No,Yes,No,No
484797,No,No,No,No,No,No,No,No,No,No
474479,No,No,No,No,No,No,No,No,No,No
474480,No,No,No,No,No,No,No,,No,No
474482,No,No,No,No,No,No,No,No,No,No
474484,No,No,No,No,No,No,No,No,No,No
474485,No,No,No,No,No,No,No,No,No,No
474486,No,No,No,No,No,No,No,No,No,No
474487,No,No,No,No,No,No,No,No,No,No
484809,No,No,No,No,No,No,No,Yes,No,No
474489,No,No,No,No,No,No,No,No,No,No
474490,No,No,No,No,No,No,No,No,No,No
474491,No,No,No,No,No,No,No,No,No,No
474492,No,No,No,No,No,No,No,Yes,No,No
474493,No,No,No,No,No,No,No,No,No,No
474495,No,No,Yes,Yes,No,No,No,No,No,No
474496,No,No,No,No,No,No,No,No,No,No
474497,No,No,No,No,No,No,No,No,No,No
474498,No,No,No,No,No,No,No,No,No,No
474500,No,No,No,No,No,No,Yes,Yes,No,No
474501,No,No,No,No,No,No,No,No,No,No
474502,No,No,No,No,No,No,No,No,No,No
474503,No,No,No,No,No,No,No,No,No,No
474504,No,No,No,No,No,No,No,Yes,No,No
474505,No,No,No,No,No,No,No,No,No,No
474506,No,No,No,No,No,No,Yes,No,Yes,No
474507,No,No,No,No,No,No,No,No,No,No
474508,No,No,No,No,Yes,No,No,No,Yes,No
474509,No,No,No,No,No,No,No,No,No,No
474511,No,No,No,No,No,No,No,No,No,No
474514,No,Yes,No,Yes,No,No,No,No,No,No
474515,No,Yes,No,No,No,No,Yes,Yes,No,Yes
474520,No,No,No,No,No,No,No,No,No,No
474523,No,No,No,No,No,No,No,No,No,No
474524,No,No,No,No,No,No,No,No,No,No
474525,No,No,No,No,No,No,Yes,No,No,No
474526,No,No,No,No,No,No,No,No,No,No
474527,No,No,No,No,No,No,No,No,No,No
484850,No,No,No,No,No,No,No,No,No,No
474528,No,No,No,No,No,No,No,No,No,No
474529,No,No,No,No,No,No,No,No,No,No
474530,No,No,Yes,No,No,No,Yes,No,No,No
474532,No,No,No,No,No,No,No,No,No,No
474533,No,No,No,No,No,No,No,No,No,No
474535,No,No,No,No,No,No,No,Yes,No,No
474536,No,No,No,No,No,No,No,No,No,No
474537,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
474538,No,No,No,No,No,No,No,No,No,No
474539,No,No,No,No,No,No,No,No,No,No
484864,No,No,No,No,No,No,No,No,No,No
474541,Yes,No,No,No,No,No,No,Yes,No,No
484866,No,No,No,No,No,No,No,No,No,No
474542,No,No,No,No,No,No,No,Yes,No,No
474544,No,No,No,No,No,No,No,No,No,No
474545,No,No,No,No,No,No,No,No,No,No
474546,No,No,No,No,No,No,No,No,No,No
474547,No,No,No,No,No,No,No,Yes,No,No
474548,No,No,No,No,No,No,No,No,No,No
474550,No,No,No,No,No,No,No,No,Yes,No
474552,No,No,No,No,No,No,No,Yes,No,No
474553,No,No,No,No,No,No,No,No,No,No
484880,No,No,No,No,No,No,No,No,No,No
474554,No,No,No,No,No,No,No,No,No,No
474555,No,No,No,No,No,No,No,No,No,No
474556,No,No,No,No,No,No,Yes,Yes,Yes,No
474557,No,No,No,No,No,No,No,No,No,No
474558,No,No,No,No,No,No,No,No,No,No
474559,No,No,No,No,No,No,No,No,No,No
474560,No,No,No,No,No,No,No,No,No,No
474561,No,No,No,No,No,No,No,No,No,Yes
474562,No,No,No,No,No,No,No,No,No,No
474563,No,No,No,No,No,No,No,Yes,No,No
474564,No,No,No,No,No,No,No,Yes,No,No
474565,No,No,No,No,No,No,Yes,Yes,No,No
474566,No,No,No,No,No,Yes,No,No,No,Yes
474567,No,No,No,No,No,No,No,No,No,No
474568,No,No,No,No,Yes,No,No,Yes,No,No
474569,No,No,No,No,No,No,No,No,No,No
474570,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
474571,No,Yes,No,No,No,No,No,No,No,Yes
474572,No,No,No,No,No,No,No,No,No,No
474573,No,No,No,No,No,No,No,No,No,No
474576,No,Yes,No,No,Yes,No,Yes,Yes,No,No
474579,No,No,No,Yes,No,No,No,Yes,No,No
474580,No,No,No,No,No,No,No,No,No,No
474583,Yes,No,No,No,No,No,No,No,Yes,No
474586,No,No,No,No,No,No,No,No,No,No
474587,No,No,No,No,No,No,No,No,No,No
474588,No,No,No,No,No,No,No,Yes,No,No
474589,No,No,No,No,No,No,No,No,No,No
474590,No,No,No,No,No,No,No,No,No,No
474591,No,No,No,No,No,No,No,No,No,No
474592,No,No,No,No,No,No,No,No,No,No
474593,No,No,No,No,No,No,No,No,No,No
474594,No,No,No,No,No,No,No,No,No,No
474595,No,No,No,No,No,No,No,Yes,No,No
474596,No,No,No,No,No,No,No,No,No,No
474600,No,No,No,No,No,No,No,No,No,No
474601,No,No,No,No,No,No,No,No,No,No
474603,No,No,Yes,No,No,No,No,No,No,No
474604,No,No,No,No,No,No,No,No,No,No
474605,No,No,No,No,No,No,No,No,No,No
474606,No,No,No,No,No,No,No,No,No,No
474607,No,No,No,No,No,No,No,No,No,No
474612,No,No,No,No,No,No,No,No,No,No
474613,No,No,No,No,No,No,No,No,No,No
474614,No,No,No,No,No,No,No,No,No,No
474615,No,No,No,No,No,No,No,No,No,No
474616,No,No,No,No,No,No,No,No,No,No
484944,No,No,No,No,No,No,Yes,Yes,No,No
474617,No,No,No,No,No,No,No,No,No,No
474618,No,No,No,No,No,No,No,No,No,No
474619,No,No,No,No,No,No,No,No,No,No
474620,No,No,No,No,No,No,No,No,No,No
474621,No,No,No,No,No,No,No,No,No,No
474622,No,No,No,No,No,No,No,No,No,No
474624,No,Yes,Yes,No,No,No,Yes,No,No,No
484953,No,No,No,No,No,No,No,No,No,Yes
474625,No,Yes,No,No,No,Yes,No,No,No,No
474626,No,Yes,No,No,No,No,No,No,No,No
474627,No,No,No,No,No,No,Yes,No,No,No
474629,No,No,No,No,No,No,No,No,No,No
484959,No,No,No,No,No,No,No,No,No,No
474631,No,No,No,No,No,No,No,No,No,No
474632,No,No,No,No,No,No,No,No,No,No
474633,No,No,No,No,No,No,No,No,No,No
474634,No,No,No,No,No,No,No,No,No,No
474635,No,No,No,No,No,No,No,No,No,Yes
474636,No,Yes,No,No,No,No,No,No,No,No
474637,No,No,No,No,No,No,No,No,No,No
474638,No,No,No,No,No,No,No,Yes,No,No
474639,No,No,No,No,No,No,No,No,No,No
474640,No,No,No,No,No,No,No,No,No,No
474641,No,No,No,No,No,No,No,No,No,Yes
474642,No,No,No,No,No,No,No,No,No,No
474643,No,No,No,No,No,No,Yes,No,No,No
474644,No,No,No,No,No,No,Yes,Yes,No,No
474646,No,No,No,No,No,No,No,No,No,No
474647,No,No,No,No,No,No,No,No,No,No
484978,No,No,No,No,No,No,No,Yes,No,No
474648,No,No,No,No,No,No,No,No,No,No
474649,No,No,No,No,No,No,No,Yes,No,No
474650,No,No,No,No,No,No,No,No,No,No
474651,No,No,No,No,No,No,No,No,No,No
474653,No,No,No,No,No,No,No,No,No,No
